time,DOY,daytime,ch4_flux,air_temperature,,,,,,,,,,,,
22:00,11.916,0,3.31E-02,306.199,0,,,,,,,,,,,
22:30,11.937,0,4.00E-02,302.933,0,,,,,,,,,,,
23:00,11.958,0,-0.101563,302.226,0,,,,,,,,,,,
23:30,11.979,0,-0.124759,302.308,0,,,,,,,,,,,
0:30,12.02,0,2.61E-03,301.486,0,,,,,,,,,,,
1:00,12.041,0,1.73E-02,301.346,0,,,,,,,,,,,
1:30,12.062,0,-4.53E-02,300.629,0,,,,,,,,,,,
2:00,12.083,0,0.153271,300.995,0,,,,,,,,,,,
2:30,12.104,0,-0.23553,301.169,0,,,,,,,,,,,
3:00,12.125,0,-3.14E-02,300.667,0,,,,,,,,,,,
3:30,12.145,0,0.444775,300.325,0,,,,,,,,,,,
4:00,12.166,0,0.126493,300.099,0,,,,,,,,,,,
4:30,12.187,0,0.265016,299.773,0,,,,,,,,,,,
5:00,12.208,0,0.112884,299.575,0,,,,,,,,,,,
5:30,12.229,1,-0.216613,299.313,0,,,,,,,,,,,
6:00,12.25,1,0.303507,299.014,0,,,,,,,,,,,
6:30,12.27,1,0.163278,298.493,0,,,,,,,,,,,
7:00,12.291,1,2.93E-03,298.442,0,,,,,,,,,,,
11:30,21.479,1,-2.37E-02,299.811,0,,,,,,,,,,,
12:00,21.499,1,-0.253719,300.456,0,,,,,,,,,,,
12:30,21.52,1,0.568796,302.238,0,,,,,,,,,,,
13:00,21.541,1,-0.220244,303.292,0,,,,,,,,,,,
13:30,21.562,1,3.29E-02,304.252,0,,,,,,,,,,,
14:00,21.583,1,-0.13653,304.71,0,,,,,,,,,,,
14:30,21.604,1,-0.270343,305.687,0,,,,,,,,,,,
15:00,21.624,1,0.175979,305.997,0,,,,,,,,,,,
15:30,21.645,1,-9.03E-02,305.968,0,,,,,,,,,,,
16:00,21.666,1,0.114574,306.226,0,,,,,,,,,,,
16:30,21.687,1,-0.13901,306.316,0,,,,,,,,,,,
17:00,21.708,1,7.58E-02,305.475,0,,,,,,,,,,,
17:30,21.729,1,-0.104653,304.654,0,,,,,,,,,,,
18:00,21.749,1,-1.16E-03,304.223,0,,,,,,,,,,,
18:30,21.77,1,-0.108484,303.269,0,,,,,,,,,,,
19:00,21.791,1,-0.15248,303.119,0,,,,,,,,,,,
19:30,21.812,1,-1.15E-02,303.074,0,,,,,,,,,,,
20:00,21.833,0,3.83E-03,302.786,0,,,,,,,,,,,
20:30,21.854,0,0.321171,302.237,0,,,,,,,,,,,
21:00,21.874,0,1.39E-02,301.185,0,,,,,,,,,,,
21:30,21.895,0,-2.02E-02,300.148,0,,,,,,,,,,,
22:00,21.916,0,-1.93E-02,300.268,0,,,,,,,,,,,
22:30,21.937,0,5.41E-03,297.609,0,,,,,,,,,,,
23:00,21.958,0,-2.63E-02,297.103,0,,,,,,,,,,,
23:30,21.979,0,-5.58E-02,296.106,0,,,,,,,,,,,
0:00,22,0,-1.72E-02,294.213,0,,,,,,,,,,,
0:30,22.02,0,3.56E-02,293.623,0,,,,,,,,,,,
1:00,22.041,0,-6.16E-03,293.001,0,,,,,,,,,,,
1:30,22.062,0,-4.88E-03,292.586,0,,,,,,,,,,,
2:00,22.083,0,5.99E-03,292.511,0,,,,,,,,,,,
2:30,22.104,0,-2.14E-02,292.433,0,,,,,,,,,,,
3:00,22.125,0,0.24163,292.817,0,,,,,,,,,,,
3:30,22.145,0,-4.89E-03,293.168,0,,,,,,,,,,,
4:00,22.166,0,2.34E-02,293.856,0,,,,,,,,,,,
4:30,22.187,0,-0.227193,294.564,0,,,,,,,,,,,
5:00,22.208,0,6.08E-03,294.112,0,,,,,,,,,,,
5:30,22.229,1,2.73E-02,295.665,0,,,,,,,,,,,
6:00,22.25,1,1.30E-02,297.415,0,,,,,,,,,,,
6:30,22.27,1,5.01E-02,296.103,0,,,,,,,,,,,
7:00,22.291,1,-0.166483,297.211,0,,,,,,,,,,,
7:30,22.312,1,7.72E-03,298.659,0,,,,,,,,,,,
8:00,22.333,1,-1.42E-02,298.89,0,,,,,,,,,,,
8:30,22.354,1,-1.72E-02,298.959,0,,,,,,,,,,,
9:00,22.374,1,2.98E-02,299.386,0,,,,,,,,,,,
9:30,22.395,1,8.85E-02,299.426,0,,,,,,,,,,,
10:00,22.416,1,-2.17E-02,299.715,0,,,,,,,,,,,
10:30,22.437,1,1.84E-02,299.967,0,,,,,,,,,,,
11:00,22.458,1,-8.11E-03,300.176,0,,,,,,,,,,,
11:30,22.479,1,-7.90E-03,300.432,0,,,,,,,,,,,
12:00,22.499,1,-3.88E-02,300.526,0,,,,,,,,,,,
12:30,22.52,1,2.64E-02,300.597,0,,,,,,,,,,,
13:00,22.541,1,5.73E-02,300.599,0,,,,,,,,,,,
13:30,22.562,1,-1.69E-02,300.639,0,,,,,,,,,,,
14:00,22.583,1,0.126856,300.764,0,,,,,,,,,,,
14:30,22.604,1,-5.55E-02,300.796,0,,,,,,,,,,,
15:00,22.624,1,0.159918,300.688,0,,,,,,,,,,,
15:30,22.645,1,-0.214939,300.912,0,,,,,,,,,,,
16:00,22.666,1,4.89E-03,300.796,0,,,,,,,,,,,
16:30,22.687,1,-0.207715,301.001,0,,,,,,,,,,,
17:30,22.729,1,-4.09E-02,300.288,0,,,,,,,,,,,
18:00,22.749,1,-5.57E-02,299.903,0,,,,,,,,,,,
18:30,22.77,1,-2.09E-02,299.529,0,,,,,,,,,,,
19:00,22.791,1,-1.81E-02,299.094,0,,,,,,,,,,,
19:30,22.812,1,1.48E-02,298.873,0,,,,,,,,,,,
20:00,22.833,0,-1.81E-02,298.225,0,,,,,,,,,,,
20:30,22.854,0,-1.11E-02,297.884,0,,,,,,,,,,,
21:00,22.874,0,1.91E-02,297.719,0,,,,,,,,,,,
21:30,22.895,0,1.37E-02,297.532,0,,,,,,,,,,,
22:00,22.916,0,0.288871,297.539,0,,,,,,,,,,,
22:30,22.937,0,1.49E-02,297.467,0,,,,,,,,,,,
23:00,22.958,0,3.35E-02,296.987,0,,,,,,,,,,,
23:30,22.979,0,-9.85E-03,296.743,0,,,,,,,,,,,
0:00,23,0,-5.47E-03,296.659,0,,,,,,,,,,,
0:30,23.02,0,-5.76E-02,296.569,0,,,,,,,,,,,
1:00,23.041,0,-1.92E-02,296.131,0,,,,,,,,,,,
1:30,23.062,0,6.81E-02,293.793,0,,,,,,,,,,,
2:00,23.083,0,-2.69E-02,292.509,0,,,,,,,,,,,
2:30,23.104,0,-3.61E-03,292.303,0,,,,,,,,,,,
3:00,23.125,0,2.64E-02,292.012,0,,,,,,,,,,,
3:30,23.145,0,5.76E-02,292.673,0,,,,,,,,,,,
4:00,23.166,0,2.43E-02,295.811,0,,,,,,,,,,,
4:30,23.187,0,0.113364,296.917,0,,,,,,,,,,,
5:00,23.208,0,1.56E-02,296.873,0,,,,,,,,,,,
5:30,23.229,1,1.51E-02,296.897,0,,,,,,,,,,,
6:00,23.25,1,2.12E-03,296.17,0,,,,,,,,,,,
6:30,23.27,1,3.17E-02,295.361,0,,,,,,,,,,,
7:00,23.291,1,1.55E-02,295.716,0,,,,,,,,,,,
7:30,23.312,1,1.60E-02,296.201,0,,,,,,,,,,,
8:00,23.333,1,9.21E-03,296.82,0,,,,,,,,,,,
8:30,23.354,1,-2.29E-02,297.162,0,,,,,,,,,,,
9:00,23.374,1,1.12E-02,297.392,0,,,,,,,,,,,
9:30,23.395,1,0.226338,297.612,0,,,,,,,,,,,
10:00,23.416,1,1.32E-02,298.186,0,,,,,,,,,,,
10:30,23.437,1,-3.70E-02,298.207,0,,,,,,,,,,,
11:00,23.458,1,0.375709,298.982,0,,,,,,,,,,,
12:00,23.499,1,-2.09E-02,299.699,0,,,,,,,,,,,
12:30,23.52,1,2.82E-02,300.173,0,,,,,,,,,,,
13:00,23.541,1,-1.25E-02,300.464,0,,,,,,,,,,,
13:30,23.562,1,8.36E-02,300.63,0,,,,,,,,,,,
14:00,23.583,1,5.23E-03,301.045,0,,,,,,,,,,,
14:30,23.604,1,-6.75E-02,301.639,0,,,,,,,,,,,
15:00,23.624,1,0.279876,302.543,0,,,,,,,,,,,
15:30,23.645,1,3.91E-02,303.266,0,,,,,,,,,,,
16:00,23.666,1,2.32E-02,302.562,0,,,,,,,,,,,
16:30,23.687,1,4.01E-02,302.3,0,,,,,,,,,,,
17:00,23.708,1,-0.131749,302.188,0,,,,,,,,,,,
17:30,23.729,1,-0.125653,301.987,0,,,,,,,,,,,
18:00,23.749,1,-0.126304,301.695,0,,,,,,,,,,,
18:30,23.77,1,1.23E-02,301.024,0,,,,,,,,,,,
19:00,23.791,1,-0.106949,300.224,0,,,,,,,,,,,
19:30,23.812,1,-1.97E-03,300.167,0,,,,,,,,,,,
20:00,23.833,0,0.439372,300.094,0,,,,,,,,,,,
20:30,23.854,0,-0.12898,299.386,0,,,,,,,,,,,
21:00,23.874,0,0.143052,299.044,0,,,,,,,,,,,
21:30,23.895,0,3.64E-02,298.866,0,,,,,,,,,,,
22:00,23.916,0,-3.27E-03,298.698,0,,,,,,,,,,,
22:30,23.937,0,-4.44E-02,298.281,0,,,,,,,,,,,
23:00,23.958,0,-9.23E-02,297.901,0,,,,,,,,,,,
23:30,23.979,0,-9.90E-03,297.988,0,,,,,,,,,,,
0:00,24,0,2.34E-02,297.57,0,,,,,,,,,,,
0:30,24.02,0,-2.50E-02,296.861,0,,,,,,,,,,,
1:00,24.041,0,1.18E-02,293.681,0,,,,,,,,,,,
1:30,24.062,0,6.27E-02,292.655,0,,,,,,,,,,,
2:00,24.083,0,-2.22E-02,292.471,0,,,,,,,,,,,
2:30,24.104,0,-0.217135,292.119,0,,,,,,,,,,,
3:00,24.125,0,0.125808,291.065,0,,,,,,,,,,,
3:30,24.145,0,-4.86E-02,291.213,0,,,,,,,,,,,
4:00,24.166,0,-1.00E-02,291.457,0,,,,,,,,,,,
4:30,24.187,0,5.26E-02,290.21,0,,,,,,,,,,,
5:00,24.208,0,-9.83E-02,290.352,0,,,,,,,,,,,
5:30,24.229,1,5.15E-03,290.764,0,,,,,,,,,,,
6:00,24.25,1,-1.13E-02,291.069,0,,,,,,,,,,,
6:30,24.27,1,-6.50E-03,291.112,0,,,,,,,,,,,
7:00,24.291,1,-1.71E-03,291.732,0,,,,,,,,,,,
7:30,24.312,1,-0.364078,292.943,0,,,,,,,,,,,
8:00,24.333,1,-3.32E-03,296.379,0,,,,,,,,,,,
9:30,24.395,1,-3.07E-02,302.462,0,,,,,,,,,,,
10:00,24.416,1,-0.131138,300.883,0,,,,,,,,,,,
10:30,24.437,1,-4.73E-02,302.244,0,,,,,,,,,,,
11:00,24.458,1,6.47E-02,301.94,0,,,,,,,,,,,
11:30,24.479,1,1.67E-02,302.34,0,,,,,,,,,,,
12:00,24.499,1,-6.37E-02,302.775,0,,,,,,,,,,,
12:30,24.52,1,-9.56E-03,304.711,0,,,,,,,,,,,
13:00,24.541,1,-2.64E-02,305.81,0,,,,,,,,,,,
13:30,24.562,1,2.61E-02,307.532,0,,,,,,,,,,,
14:00,24.583,1,9.39E-03,307.988,0,,,,,,,,,,,
14:30,24.604,1,6.38E-02,309.947,0,,,,,,,,,,,
15:00,24.624,1,5.85E-02,309.484,0,,,,,,,,,,,
15:30,24.645,1,3.63E-02,310.603,0,,,,,,,,,,,
16:00,24.666,1,-7.80E-03,312.185,0,,,,,,,,,,,
16:30,24.687,1,2.75E-02,312.248,0,,,,,,,,,,,
17:00,24.708,1,5.74E-03,313.366,0,,,,,,,,,,,
17:30,24.729,1,-6.05E-03,313.964,0,,,,,,,,,,,
18:00,24.749,1,-7.39E-03,314.728,0,,,,,,,,,,,
18:30,24.77,1,-5.75E-02,316.401,0,,,,,,,,,,,
19:00,24.791,1,-0.149625,315.982,0,,,,,,,,,,,
19:30,24.812,1,2.20E-03,315.187,0,,,,,,,,,,,
20:00,24.833,0,-3.10E-02,313.839,0,,,,,,,,,,,
20:30,24.854,0,-0.113974,311.372,0,,,,,,,,,,,
21:00,24.874,0,-0.166181,309.054,0,,,,,,,,,,,
21:30,24.895,0,6.53E-02,307.011,0,,,,,,,,,,,
22:00,24.916,0,5.63E-02,306.961,0,,,,,,,,,,,
22:30,24.937,0,-1.96E-02,307.549,0,,,,,,,,,,,
23:00,24.958,0,-7.11E-02,308.273,0,,,,,,,,,,,
23:30,24.979,0,8.78E-03,308.186,0,,,,,,,,,,,
0:00,25,0,-3.50E-02,308.496,0,,,,,,,,,,,
0:30,25.02,0,0.125674,307.668,0,,,,,,,,,,,
1:00,25.041,0,4.07E-02,306.247,0,,,,,,,,,,,
1:30,25.062,0,-0.23363,305.188,0,,,,,,,,,,,
2:00,25.083,0,-1.27E-02,304.645,0,,,,,,,,,,,
2:30,25.104,0,0.122089,304.248,0,,,,,,,,,,,
3:00,25.125,0,-0.170448,304.174,0,,,,,,,,,,,
3:30,25.145,0,-0.264573,304.725,0,,,,,,,,,,,
4:00,25.166,0,3.81E-02,304.502,0,,,,,,,,,,,
4:30,25.187,0,0.206518,305.222,0,,,,,,,,,,,
5:00,25.208,0,6.00E-02,305.727,0,,,,,,,,,,,
5:30,25.229,1,0.375389,304.367,0,,,,,,,,,,,
6:30,25.27,1,-0.106805,304.413,0,,,,,,,,,,,
0:30,42.02,0,-9.87E-03,297.369,0,,,,,,,,,,,
1:00,42.041,0,2.52E-02,296.786,0,,,,,,,,,,,
1:30,42.062,0,1.09E-03,295.933,0,,,,,,,,,,,
2:00,42.083,0,2.53E-03,294.692,0,,,,,,,,,,,
2:30,42.104,0,-8.45E-03,293.68,0,,,,,,,,,,,
3:00,42.125,0,1.09E-03,293.782,0,,,,,,,,,,,
3:30,42.145,0,5.09E-04,293.211,0,,,,,,,,,,,
4:00,42.166,0,7.67E-04,292.442,0,,,,,,,,,,,
4:30,42.187,0,1.35E-03,292.342,0,,,,,,,,,,,
5:00,42.208,0,1.10E-04,292.762,0,,,,,,,,,,,
5:30,42.229,0,3.31E-04,292.654,0,,,,,,,,,,,
6:00,42.25,1,-7.54E-04,292.898,0,,,,,,,,,,,
6:30,42.27,1,8.14E-04,293.178,0,,,,,,,,,,,
7:00,42.291,1,-9.31E-03,295.133,0,,,,,,,,,,,
7:30,42.312,1,1.18E-03,295.718,0,,,,,,,,,,,
8:00,42.333,1,5.64E-03,297.003,0,,,,,,,,,,,
8:30,42.354,1,1.14E-02,298.383,0,,,,,,,,,,,
9:00,42.374,1,2.38E-03,299.203,0,,,,,,,,,,,
9:30,42.395,1,-1.25E-02,300.819,0,,,,,,,,,,,
10:00,42.416,1,4.02E-02,303.778,0,,,,,,,,,,,
10:30,42.437,1,-3.50E-03,305.971,0,,,,,,,,,,,
11:30,42.479,1,-0.300624,308.98,0,,,,,,,,,,,
12:00,42.499,1,-0.295401,310.624,0,,,,,,,,,,,
12:30,42.52,1,7.05E-02,311.038,0,,,,,,,,,,,
13:00,42.541,1,-0.252393,310.414,0,,,,,,,,,,,
13:30,42.562,1,0.226465,309.983,0,,,,,,,,,,,
14:00,42.583,1,3.67E-02,310.559,0,,,,,,,,,,,
14:30,42.604,1,-5.03E-02,310.941,0,,,,,,,,,,,
15:00,42.624,1,7.33E-02,310.617,0,,,,,,,,,,,
15:30,42.645,1,3.22E-02,310.126,0,,,,,,,,,,,
16:00,42.666,1,3.05E-02,309.838,0,,,,,,,,,,,
16:30,42.687,1,-6.64E-03,309.932,0,,,,,,,,,,,
21:30,43.895,0,6.18E-02,297.988,0,,,,,,,,,,,
22:00,43.916,0,-3.15E-02,298.193,0,,,,,,,,,,,
22:30,43.937,0,-0.114411,298.133,0,,,,,,,,,,,
23:00,43.958,0,-7.20E-02,298.044,0,,,,,,,,,,,
23:30,43.979,0,-3.05E-02,297.904,0,,,,,,,,,,,
0:00,44,0,5.44E-02,297.836,0,,,,,,,,,,,
0:30,44.02,0,-1.54E-04,297.332,0,,,,,,,,,,,
1:00,44.041,0,5.87E-02,296.93,0,,,,,,,,,,,
1:30,44.062,0,-2.78E-02,296.739,0,,,,,,,,,,,
2:00,44.083,0,-5.62E-04,296.641,0,,,,,,,,,,,
2:30,44.104,0,-8.65E-03,296.463,0,,,,,,,,,,,
3:00,44.125,0,1.13E-02,296.119,0,,,,,,,,,,,
3:30,44.145,0,-1.58E-02,296.012,0,,,,,,,,,,,
4:00,44.166,0,3.52E-03,296.304,0,,,,,,,,,,,
4:30,44.187,0,5.06E-03,296.211,0,,,,,,,,,,,
5:00,44.208,0,-1.23E-02,296.246,0,,,,,,,,,,,
5:30,44.229,0,-4.14E-03,296.437,0,,,,,,,,,,,
6:00,44.25,1,-1.72E-03,296.294,0,,,,,,,,,,,
6:30,44.27,1,3.05E-03,296.303,0,,,,,,,,,,,
7:00,44.291,1,-4.39E-03,296.34,0,,,,,,,,,,,
7:30,44.312,1,2.27E-03,296.442,0,,,,,,,,,,,
8:00,44.333,1,-1.56E-03,296.428,0,,,,,,,,,,,
8:30,44.354,1,-2.95E-03,296.795,0,,,,,,,,,,,
9:00,44.374,1,-3.07E-03,297.149,0,,,,,,,,,,,
9:30,44.395,1,-2.77E-02,296.589,0,,,,,,,,,,,
11:30,44.479,1,-1.64E-02,300.616,0,,,,,,,,,,,
12:00,44.499,1,-2.18E-02,298.672,0,,,,,,,,,,,
12:30,44.52,1,1.60E-02,298.017,0,,,,,,,,,,,
13:00,44.541,1,8.10E-04,298.293,0,,,,,,,,,,,
13:30,44.562,1,4.63E-02,298.752,0,,,,,,,,,,,
14:00,44.583,1,-1.09E-02,299.075,0,,,,,,,,,,,
14:30,44.604,1,-0.125519,299.186,0,,,,,,,,,,,
15:00,44.624,1,-1.89E-02,299.671,0,,,,,,,,,,,
15:30,44.645,1,5.25E-02,299.491,0,,,,,,,,,,,
16:00,44.666,1,1.72E-02,299.604,0,,,,,,,,,,,
16:30,44.687,1,1.70E-02,299.437,0,,,,,,,,,,,
17:00,44.708,1,2.02E-02,299.361,0,,,,,,,,,,,
17:30,44.729,1,-2.54E-02,299.307,0,,,,,,,,,,,
18:00,44.749,1,1.99E-03,299.176,0,,,,,,,,,,,
18:30,44.77,1,2.63E-02,298.674,0,,,,,,,,,,,
19:00,44.791,1,-8.88E-03,298.267,0,,,,,,,,,,,
19:30,44.812,0,7.08E-03,297.706,0,,,,,,,,,,,
20:00,44.833,0,6.17E-03,297.144,0,,,,,,,,,,,
20:30,44.854,0,-7.71E-03,296.21,0,,,,,,,,,,,
21:00,44.874,0,-4.07E-03,295.808,0,,,,,,,,,,,
21:30,44.895,0,-9.13E-03,295.933,0,,,,,,,,,,,
22:00,44.916,0,5.93E-03,296.309,0,,,,,,,,,,,
22:30,44.937,0,2.25E-02,296.403,0,,,,,,,,,,,
23:00,44.958,0,-1.08E-02,296.336,0,,,,,,,,,,,
23:30,44.979,0,-8.88E-03,296.243,0,,,,,,,,,,,
0:00,45,0,6.04E-03,296.224,0,,,,,,,,,,,
0:30,45.02,0,-5.53E-03,295.932,0,,,,,,,,,,,
1:00,45.041,0,-4.31E-03,296.279,0,,,,,,,,,,,
1:30,45.062,0,-2.08E-03,296.111,0,,,,,,,,,,,
2:00,45.083,0,-2.23E-03,295.838,0,,,,,,,,,,,
2:30,45.104,0,-9.13E-04,296.319,0,,,,,,,,,,,
3:00,45.125,0,-2.35E-03,296.166,0,,,,,,,,,,,
3:30,45.145,0,2.14E-03,295.947,0,,,,,,,,,,,
4:00,45.166,0,-2.31E-03,295.857,0,,,,,,,,,,,
4:30,45.187,0,-9.46E-03,295.837,0,,,,,,,,,,,
5:00,45.208,0,-3.31E-03,295.83,0,,,,,,,,,,,
5:30,45.229,0,-3.32E-03,295.871,0,,,,,,,,,,,
6:00,45.25,1,-9.94E-04,295.851,0,,,,,,,,,,,
6:30,45.27,1,-2.11E-03,295.774,0,,,,,,,,,,,
7:00,45.291,1,-3.49E-03,295.649,0,,,,,,,,,,,
7:30,45.312,1,-7.63E-04,295.979,0,,,,,,,,,,,
8:00,45.333,1,3.47E-04,296.083,0,,,,,,,,,,,
8:30,45.354,1,-4.38E-03,296.112,0,,,,,,,,,,,
9:00,45.374,1,9.48E-03,296.384,0,,,,,,,,,,,
9:30,45.395,1,-7.71E-03,296.76,0,,,,,,,,,,,
10:00,45.416,1,-2.91E-03,296.936,0,,,,,,,,,,,
10:30,45.437,1,-2.48E-02,297.392,0,,,,,,,,,,,
11:00,45.458,1,3.53E-02,297.532,0,,,,,,,,,,,
11:30,45.479,1,5.54E-02,298.091,0,,,,,,,,,,,
12:00,45.499,1,-6.30E-02,298.603,0,,,,,,,,,,,
12:30,45.52,1,1.64E-02,298.509,0,,,,,,,,,,,
13:00,45.541,1,0.117522,298.532,0,,,,,,,,,,,
13:30,45.562,1,-1.71E-02,298.495,0,,,,,,,,,,,
14:00,45.583,1,-4.51E-03,299.161,0,,,,,,,,,,,
14:30,45.604,1,-8.03E-03,299.556,0,,,,,,,,,,,
15:00,45.624,1,1.08E-02,299.714,0,,,,,,,,,,,
15:30,45.645,1,9.09E-02,299.338,0,,,,,,,,,,,
16:00,45.666,1,8.89E-02,299.702,0,,,,,,,,,,,
16:30,45.687,1,4.68E-02,299.628,0,,,,,,,,,,,
17:00,45.708,1,8.82E-02,298.863,0,,,,,,,,,,,
17:30,45.729,1,-6.15E-02,298.891,0,,,,,,,,,,,
18:00,45.749,1,-2.10E-02,298.655,0,,,,,,,,,,,
18:30,45.77,1,-0.369838,298.232,0,,,,,,,,,,,
19:00,45.791,1,-1.03E-02,297.834,0,,,,,,,,,,,
19:30,45.812,0,1.73E-02,297.251,0,,,,,,,,,,,
20:00,45.833,0,3.28E-02,297.083,0,,,,,,,,,,,
20:30,45.854,0,-4.56E-02,296.643,0,,,,,,,,,,,
21:00,45.874,0,-1.18E-02,296.823,0,,,,,,,,,,,
21:30,45.895,0,-2.07E-02,296.82,0,,,,,,,,,,,
22:00,45.916,0,6.93E-02,296.633,0,,,,,,,,,,,
22:30,45.937,0,-6.94E-02,296.614,0,,,,,,,,,,,
23:00,45.958,0,-2.97E-02,296.524,0,,,,,,,,,,,
23:30,45.979,0,-1.26E-02,296.438,0,,,,,,,,,,,
0:00,46,0,3.89E-02,296.333,0,,,,,,,,,,,
0:30,46.02,0,6.84E-02,296.573,0,,,,,,,,,,,
1:00,46.041,0,-4.92E-03,296.831,0,,,,,,,,,,,
1:30,46.062,0,-6.38E-03,297,0,,,,,,,,,,,
2:00,46.083,0,-1.27E-02,297.017,0,,,,,,,,,,,
2:30,46.104,0,-2.49E-03,296.029,0,,,,,,,,,,,
3:00,46.125,0,1.48E-04,295.272,0,,,,,,,,,,,
3:30,46.145,0,-7.73E-04,294.83,0,,,,,,,,,,,
4:00,46.166,0,-2.99E-03,294.227,0,,,,,,,,,,,
4:30,46.187,0,2.36E-03,294.181,0,,,,,,,,,,,
5:00,46.208,0,-2.43E-03,294.962,0,,,,,,,,,,,
5:30,46.229,0,1.80E-03,294.253,0,,,,,,,,,,,
6:00,46.25,1,9.72E-04,294.531,0,,,,,,,,,,,
6:30,46.27,1,-5.09E-04,294.706,0,,,,,,,,,,,
7:00,46.291,1,2.45E-03,294.837,0,,,,,,,,,,,
7:30,46.312,1,7.10E-03,295.255,0,,,,,,,,,,,
8:00,46.333,1,4.07E-03,296.09,0,,,,,,,,,,,
8:30,46.354,1,-2.21E-03,296.98,0,,,,,,,,,,,
9:00,46.374,1,-1.16E-03,297.666,0,,,,,,,,,,,
9:30,46.395,1,1.00E-02,298.624,0,,,,,,,,,,,
10:30,46.437,1,-2.77E-03,299.979,0,,,,,,,,,,,
11:00,46.458,1,-2.70E-03,300.819,0,,,,,,,,,,,
11:30,46.479,1,-8.72E-03,302.339,0,,,,,,,,,,,
12:00,46.499,1,-3.13E-03,303.696,0,,,,,,,,,,,
12:30,46.52,1,-8.88E-03,304.262,0,,,,,,,,,,,
13:00,46.541,1,-1.93E-02,305.119,0,,,,,,,,,,,
13:30,46.562,1,1.33E-02,305.723,0,,,,,,,,,,,
14:00,46.583,1,-3.15E-02,306.442,0,,,,,,,,,,,
14:30,46.604,1,-0.379781,306.709,0,,,,,,,,,,,
15:00,46.624,1,-6.10E-02,307.146,0,,,,,,,,,,,
15:30,46.645,1,-4.12E-02,307.147,0,,,,,,,,,,,
16:00,46.666,1,-2.51E-02,307.245,0,,,,,,,,,,,
16:30,46.687,1,-1.20E-02,307.185,0,,,,,,,,,,,
17:00,46.708,1,8.15E-02,307.436,0,,,,,,,,,,,
17:30,46.729,1,-6.40E-02,307.584,0,,,,,,,,,,,
18:00,46.749,1,-0.162649,306.899,0,,,,,,,,,,,
18:30,46.77,1,0.209934,306.136,0,,,,,,,,,,,
19:00,46.791,1,4.31E-02,305.034,0,,,,,,,,,,,
19:30,46.812,0,4.27E-02,303.909,0,,,,,,,,,,,
20:00,46.833,0,-4.40E-02,303.236,0,,,,,,,,,,,
20:30,46.854,0,1.98E-02,302.326,0,,,,,,,,,,,
21:00,46.874,0,0.198011,301.554,0,,,,,,,,,,,
21:30,46.895,0,-0.376825,300.832,0,,,,,,,,,,,
22:00,46.916,0,1.35E-02,300.242,0,,,,,,,,,,,
22:30,46.937,0,-2.71E-02,299.772,0,,,,,,,,,,,
23:00,46.958,0,6.46E-02,299.409,0,,,,,,,,,,,
23:30,46.979,0,8.34E-02,299.111,0,,,,,,,,,,,
0:00,47,0,-2.21E-02,298.827,0,,,,,,,,,,,
0:30,47.02,0,-5.14E-02,298.552,0,,,,,,,,,,,
1:00,47.041,0,-4.68E-02,298.448,0,,,,,,,,,,,
1:30,47.062,0,-3.40E-03,298.312,0,,,,,,,,,,,
2:00,47.083,0,6.78E-03,298.147,0,,,,,,,,,,,
2:30,47.104,0,5.23E-03,298.102,0,,,,,,,,,,,
3:00,47.125,0,4.51E-03,297.814,0,,,,,,,,,,,
3:30,47.145,0,2.60E-03,297.41,0,,,,,,,,,,,
4:00,47.166,0,-3.37E-03,297.087,0,,,,,,,,,,,
4:30,47.187,0,3.33E-04,295.616,0,,,,,,,,,,,
5:00,47.208,0,3.87E-03,293.926,0,,,,,,,,,,,
5:30,47.229,0,1.10E-02,293.716,0,,,,,,,,,,,
6:00,47.25,1,1.18E-02,293.058,0,,,,,,,,,,,
6:30,47.27,1,-9.33E-04,293.006,0,,,,,,,,,,,
7:00,47.291,1,-8.71E-03,292.338,0,,,,,,,,,,,
7:30,47.312,1,-1.81E-03,292.319,0,,,,,,,,,,,
8:00,47.333,1,-1.19E-03,295.611,0,,,,,,,,,,,
8:30,47.354,1,-1.48E-02,297.442,0,,,,,,,,,,,
9:00,47.374,1,-9.93E-03,298.771,0,,,,,,,,,,,
9:30,47.395,1,1.94E-02,299.808,0,,,,,,,,,,,
10:00,47.416,1,-2.88E-02,301.048,0,,,,,,,,,,,
10:30,47.437,1,3.90E-03,302.133,0,,,,,,,,,,,
11:00,47.458,1,-4.67E-03,303.148,0,,,,,,,,,,,
11:30,47.479,1,5.68E-02,304.709,0,,,,,,,,,,,
12:00,47.499,1,-4.04E-02,306.211,0,,,,,,,,,,,
12:30,47.52,1,-0.119101,306.88,0,,,,,,,,,,,
13:00,47.541,1,-4.24E-02,307.024,0,,,,,,,,,,,
13:30,47.562,1,3.61E-02,307.964,0,,,,,,,,,,,
14:30,47.604,1,-2.08E-02,308.443,0,,,,,,,,,,,
15:00,47.624,1,-8.16E-02,308.435,0,,,,,,,,,,,
15:30,47.645,1,-1.09E-02,308.89,0,,,,,,,,,,,
16:00,47.666,1,6.10E-02,308.793,0,,,,,,,,,,,
16:30,47.687,1,0.467098,309.428,0,,,,,,,,,,,
17:00,47.708,1,0.115778,308.9,0,,,,,,,,,,,
17:30,47.729,1,-5.90E-02,307.94,0,,,,,,,,,,,
18:00,47.749,1,-8.92E-02,307.838,0,,,,,,,,,,,
