,DOY,co2_flux,air_temperature,ET,X,X.1,X.2,nearest_date,ch4_flux,i.air_temperature
3733,321.333,-0.272783,291.879,0.0448,NA,NA,NA,321.333,0.00468,292.82
3734,321.583,-5.87363,294.886,0.433654,NA,NA,NA,321.583,0.03,295.935
3735,321.604,-6.78912,294.834,0.496931,NA,NA,NA,321.604,-0.0114,295.889
3736,321.625,-5.99209,294.779,0.447736,NA,NA,NA,321.625,0.160763,295.851
3737,321.646,-5.23466,294.572,0.367436,NA,NA,NA,321.646,0.0594,295.636
3738,321.729,-3.67769,293.626,0.213184,NA,NA,NA,321.729,-0.0414,294.67
3739,321.812,2.56575,292.557,0.066,NA,NA,NA,321.812,0.0387,293.591
3740,321.833,2.03901,291.946,0.0323,NA,NA,NA,321.833,-0.00746,292.967
3741,321.896,1.63368,290.888,0.00931,NA,NA,NA,321.896,0.0338,291.877
3742,321.917,2.18412,290.096,-0.00111,NA,NA,NA,321.917,0.0239,291.073
3743,321.979,1.5308,286.864,-0.0019,NA,NA,NA,321.979,0.0281,287.645
3744,322,-0.578437,286.431,-0.000463,NA,NA,NA,322,0.0237,287.147
3745,322.062,-0.578437,286.431,-0.000463,NA,NA,NA,322,0.00531,288.107
3746,322.083,1.4042,288.82,-0.00415,NA,NA,NA,322.146,0.123646,289.311
3747,322.146,1.4042,288.82,-0.00415,NA,NA,NA,322.146,0.000216,289.552
3748,322.167,1.33394,289.085,-0.00246,NA,NA,NA,322.167,-0.0749,289.873
3749,322.229,1.98846,289.348,0.00401,NA,NA,NA,322.229,0.00115,290.159
3750,322.25,1.15332,289.858,0.0154,NA,NA,NA,322.25,-0.00115,290.769
3751,322.312,-0.989144,294.804,0.10268,NA,NA,NA,322.312,0.0203,295.882
3752,322.333,-2.58587,296.982,0.130584,NA,NA,NA,322.333,-0.0192,298.124
3753,322.396,-0.947749,297.939,0.0682,NA,NA,NA,322.396,0.00422,299.173
3754,322.417,-1.65232,300.073,0.119736,NA,NA,NA,322.417,0.0177,301.104
3755,322.479,-1.23268,298.791,0.0963,NA,NA,NA,322.479,-0.460127,300.022
3756,322.5,-2.27254,300.893,0.203225,NA,NA,NA,322.5,0.0455,302.063
3757,322.562,2.28234,299.111,0.179965,NA,NA,NA,322.562,-0.248172,300.212
3758,322.583,-0.372309,300.164,0.217168,NA,NA,NA,322.583,0.0502,301.322
3759,322.646,-0.0986,304.299,0.203991,NA,NA,NA,322.646,0.390267,305.509
3760,322.667,-0.260561,304.801,0.201631,NA,NA,NA,322.667,0.0804,306
3761,322.729,0.491375,303.918,0.158218,NA,NA,NA,322.729,-0.0643,305.185
3762,322.75,0.687312,303.442,0.149619,NA,NA,NA,322.75,0.0358,304.689
3763,322.812,3.62479,301.835,0.0679,NA,NA,NA,322.812,-0.452769,303.078
3764,322.896,3.27373,297.029,0.0381,NA,NA,NA,322.896,-0.0339,298.238
3765,322.917,4.40761,296.435,0.0819,NA,NA,NA,322.917,-0.0646,297.571
3766,322.979,2.52026,294.829,0.0261,NA,NA,NA,322.979,-0.116745,295.862
3767,323,3.14376,294.642,0.0463,NA,NA,NA,323,0.0692,295.643
3768,323.062,3.2032,294.098,0.0629,NA,NA,NA,323.062,0.00896,294.849
3769,323.083,2.68819,293.89,0.0457,NA,NA,NA,323.083,-0.0361,294.697
3770,323.146,2.76541,293.55,0.0488,NA,NA,NA,323.146,0.0131,294.319
