DOY,co2_flux,air_temperature,ET,,,,
111.229,1.45166,288.99,2.78E-02,,,,
111.25,1.43933,288.88,1.70E-02,,,,
111.271,1.2336,288.398,9.97E-03,,,,
111.292,1.79582,286.816,6.41E-04,,,,
111.312,1.41791,285.281,2.46E-03,,,,
111.396,1.04558,289.336,3.78E-02,,,,
111.417,-1.42949,290.273,5.33E-02,,,,
111.437,-0.913837,290.77,0.100856,,,,
111.458,-0.971292,291.269,0.124411,,,,
111.479,-2.08834,292.067,0.157538,,,,
111.5,-3.33279,291.751,0.188571,,,,
111.521,-3.32927,291.313,0.171492,,,,
111.542,-6.06047,292.427,0.299392,,,,
111.562,-3.34619,292.146,0.143098,,,,
111.583,-2.48345,292.12,0.1356,,,,
111.604,-3.34309,292.231,0.168095,,,,
111.625,-3.87649,292.949,0.250345,,,,
111.646,-3.80983,293.115,0.225226,,,,
111.667,-2.39882,292.868,0.175587,,,,
111.687,-2.97831,293.066,0.172443,,,,
111.708,-1.72983,292.751,0.144989,,,,
111.729,-9.93E-02,292.22,9.25E-02,,,,
111.75,0.380308,292.288,9.67E-02,,,,
111.771,0.347917,292.274,9.45E-02,,,,
111.792,0.681075,292.121,6.72E-02,,,,
111.812,0.640745,291.835,4.42E-02,,,,
111.833,0.736745,291.656,6.11E-02,,,,
111.854,0.83652,291.565,3.54E-02,,,,
111.875,0.904471,291.446,3.19E-02,,,,
111.896,0.967574,291.372,3.21E-02,,,,
111.917,1.15938,291.211,3.37E-02,,,,
111.937,1.03691,291.356,3.98E-02,,,,
111.958,1.0709,291.437,3.19E-02,,,,
111.979,1.28526,291.546,3.57E-02,,,,
112,1.32725,291.62,3.77E-02,,,,
112.021,1.38264,291.787,3.41E-02,,,,
112.042,1.56254,291.949,4.69E-02,,,,
112.062,1.44539,291.904,4.05E-02,,,,
112.083,1.42514,292.052,4.45E-02,,,,
112.104,-0.724074,291.589,1.72E-02,,,,
112.125,0.328855,290.947,1.58E-02,,,,
112.146,0.679817,291.158,2.18E-02,,,,
112.167,0.479406,291.39,2.19E-02,,,,
112.187,5.31E-02,292.034,2.81E-02,,,,
112.208,1.54384,292.248,6.32E-02,,,,
112.229,1.55152,292.16,4.83E-02,,,,
112.25,1.37705,291.979,3.20E-02,,,,
112.271,1.37372,291.803,2.17E-02,,,,
112.292,2.89998,292.042,2.86E-02,,,,
112.312,3.1089,292.04,3.28E-02,,,,
112.333,3.47686,292.075,3.23E-02,,,,
112.354,2.64537,292.215,4.10E-02,,,,
112.375,1.23655,292.404,4.16E-02,,,,
112.396,1.02838,292.64,5.64E-02,,,,
112.417,-0.871544,292.839,6.11E-02,,,,
112.437,-0.601484,292.94,6.97E-02,,,,
112.458,-0.986249,293.227,9.47E-02,,,,
112.479,-2.41328,293.814,0.124802,,,,
112.5,-3.28486,294.102,0.14454,,,,
112.521,0.169217,293.795,0.104413,,,,
112.542,-3.12599,293.701,9.52E-02,,,,
112.562,-4.36895,293.395,0.109678,,,,
112.583,-5.18629,293.449,8.30E-02,,,,
112.604,-5.9373,294.472,0.112383,,,,
112.625,-5.6754,294.914,0.117623,,,,
112.646,-4.61247,294.79,0.129711,,,,
112.667,-2.80939,294.174,7.92E-02,,,,
112.687,5.85472,295.261,9.30E-02,,,,
112.708,-1.92672,295.183,0.125173,,,,
112.729,-0.356078,294.162,0.111942,,,,
112.75,0.77581,294.096,9.14E-02,,,,
112.771,-0.192413,293.874,4.81E-02,,,,
112.792,0.932985,293.779,3.08E-02,,,,
112.812,1.16615,293.656,3.71E-02,,,,
112.833,1.06819,293.759,4.78E-02,,,,
112.854,0.933363,293.651,5.26E-02,,,,
112.875,1.33277,293.388,4.24E-02,,,,
112.896,1.59767,293.487,5.32E-02,,,,
112.917,0.697804,293.192,2.75E-02,,,,
112.937,-0.387172,292.632,1.66E-02,,,,
112.958,0.980066,292.595,1.10E-02,,,,
112.979,0.670197,292.747,2.08E-02,,,,
113,0.54421,292.732,1.67E-02,,,,
113.021,1.05006,292.599,9.38E-03,,,,
113.042,0.725347,292.611,1.25E-02,,,,
113.083,3.36277,294.363,1.22E-02,,,,
113.146,3.63072,295.541,1.17E-02,,,,
113.167,0.375165,292.926,4.63E-02,,,,
113.187,0.134268,292.019,2.81E-02,,,,
113.208,0.44247,291.913,4.22E-02,,,,
113.229,2.20444,291.984,3.89E-02,,,,
113.25,0.880858,291.852,3.91E-02,,,,
113.271,1.17854,291.983,4.47E-02,,,,
113.292,2.82768,292.299,-2.03E-02,,,,
113.312,-1.33495,292.12,1.53E-02,,,,
113.333,0.564387,292.194,3.35E-02,,,,
113.354,1.05997,292.171,3.34E-02,,,,
113.375,1.24E-02,292.134,4.04E-02,,,,
113.396,-0.563962,292.379,5.61E-02,,,,
113.417,-1.50997,292.676,6.47E-02,,,,
113.458,-4.12411,292.61,0.138994,,,,
113.479,-4.37871,293.475,0.171729,,,,
113.5,-3.93071,293.267,0.137219,,,,
113.521,-2.15559,293.765,8.89E-02,,,,
113.562,0.1261,294.679,0.132903,,,,
113.583,-4.13477,294.399,0.244886,,,,
113.604,-2.56688,293.91,0.21751,,,,
113.625,-4.28905,293.147,0.232682,,,,
113.646,-6.68978,292.7,0.214256,,,,
113.667,-2.68892,293.065,0.106522,,,,
113.687,-0.16633,293.426,0.117234,,,,
113.708,-0.262687,293.605,0.107164,,,,
113.729,-0.258654,293.808,7.35E-02,,,,
113.75,0.609174,293.867,8.06E-02,,,,
113.771,-0.113354,293.528,3.50E-02,,,,
113.792,0.979798,293.143,2.04E-02,,,,
113.812,1.14583,293.048,1.43E-02,,,,
113.833,1.47313,293.154,1.30E-02,,,,
113.854,1.27021,292.995,9.49E-03,,,,
113.875,1.12,293.406,2.09E-02,,,,
113.896,1.16437,293.561,3.35E-02,,,,
113.917,1.38205,293.516,3.35E-02,,,,
113.937,1.23878,293.477,2.99E-02,,,,
113.958,1.34129,293.398,3.19E-02,,,,
113.979,1.48198,293.294,2.76E-02,,,,
114,1.62234,293.159,2.68E-02,,,,
114.021,1.23271,293.058,2.00E-02,,,,
114.042,1.495,292.7,1.98E-02,,,,
114.062,1.55364,292.707,2.24E-02,,,,
114.083,1.4807,292.742,2.20E-02,,,,
114.104,1.75963,292.733,1.94E-02,,,,
114.125,1.85111,292.79,2.33E-02,,,,
114.146,1.74193,292.767,1.70E-02,,,,
114.167,1.6536,292.927,2.42E-02,,,,
114.187,1.63914,292.866,2.39E-02,,,,
114.208,1.82005,292.766,2.47E-02,,,,
114.229,1.45252,292.797,2.70E-02,,,,
114.25,1.41588,292.788,2.41E-02,,,,
114.271,1.31882,292.852,2.73E-02,,,,
114.292,1.61139,292.861,2.33E-02,,,,
114.312,2.92955,292.931,2.89E-02,,,,
114.333,2.06267,292.944,2.58E-02,,,,
114.354,2.31168,293.067,3.98E-02,,,,
114.375,2.26803,293.159,5.83E-02,,,,
114.396,0.588607,293.182,5.09E-02,,,,
114.417,-0.298468,293.461,6.33E-02,,,,
114.437,0.137378,293.582,5.99E-02,,,,
114.458,-0.181501,293.343,7.15E-02,,,,
114.479,-1.65463,293.246,6.26E-02,,,,
114.5,-4.47025,294.29,9.64E-02,,,,
114.521,-2.61773,294.444,8.82E-02,,,,
114.542,-2.74337,294.772,7.14E-02,,,,
114.562,-3.32973,295.319,9.96E-02,,,,
114.583,-4.15316,295.732,0.109287,,,,
114.604,-2.27693,295.535,8.89E-02,,,,
114.625,-1.94656,295.511,7.06E-02,,,,
114.646,-0.446416,295.695,6.22E-02,,,,
114.667,3.60998,294.941,4.48E-02,,,,
114.75,-2.36553,295.051,4.50E-02,,,,
114.771,-1.22E-02,293.54,4.03E-02,,,,
114.792,0.956431,293.142,9.03E-03,,,,
114.812,1.15418,293.081,1.53E-04,,,,
114.833,1.77059,293.526,6.94E-02,,,,
114.854,1.84319,293.669,6.29E-02,,,,
114.875,0.595402,293.147,1.19E-02,,,,
114.896,0.57148,292.67,4.00E-03,,,,
114.917,0.644756,292.763,1.03E-02,,,,
114.937,0.54468,292.828,9.73E-03,,,,
114.958,0.29647,292.438,1.19E-02,,,,
114.979,0.889701,292.475,-8.18E-04,,,,
115,0.8376,292.801,5.06E-03,,,,
115.021,1.99374,292.256,-9.60E-02,,,,
115.062,0.828276,292.74,2.30E-03,,,,
115.083,0.735824,292.548,-1.60E-03,,,,
115.104,1.3843,291.922,-6.52E-04,,,,
115.146,0.947304,291.89,2.75E-03,,,,
115.167,0.381469,291.609,1.71E-03,,,,
115.187,0.79071,291.314,3.75E-04,,,,
115.208,1.15449,291.146,-7.85E-03,,,,
115.229,1.14242,291.138,-4.46E-03,,,,
115.25,1.06452,291.181,5.72E-03,,,,
115.271,1.31716,290.978,-6.09E-03,,,,
115.292,1.26723,290.97,-6.77E-03,,,,
115.312,2.33994,291.02,-5.86E-03,,,,
115.333,2.57027,291.148,-7.78E-03,,,,
115.354,2.16645,291.441,7.19E-03,,,,
115.375,1.57512,291.818,2.63E-02,,,,
115.458,-1.91574,292.906,0.162954,,,,
115.479,-2.66849,292.911,0.144652,,,,
115.5,-3.86203,293.69,0.199888,,,,
115.521,-3.26868,294.106,0.203989,,,,
115.542,-3.2271,294.239,0.137637,,,,
115.562,-3.02264,294.261,0.131967,,,,
115.583,-2.85648,294.558,0.176431,,,,
115.604,-4.16402,294.62,0.186393,,,,
115.625,-4.76837,294.827,0.176253,,,,
115.646,-4.56452,294.803,0.169658,,,,
115.667,-3.61289,294.826,0.113642,,,,
115.687,-3.28007,294.13,9.83E-02,,,,
115.708,-2.57113,293.985,9.57E-02,,,,
115.729,-1.57881,293.851,0.100583,,,,
115.75,-1.20507,293.651,6.32E-02,,,,
115.771,0.633609,293.608,4.51E-02,,,,
115.792,1.42763,293.501,3.29E-02,,,,
115.812,1.51937,293.191,2.58E-02,,,,
115.833,1.71509,293.072,2.55E-02,,,,
115.854,1.91527,293.31,4.10E-02,,,,
115.875,1.99543,293.372,3.86E-02,,,,
115.896,1.89532,293.054,1.25E-02,,,,
115.917,1.8572,293.198,2.84E-02,,,,
115.937,2.89419,292.815,-6.45E-03,,,,
115.979,0.67885,292.285,-2.04E-04,,,,
116,0.862689,291.85,2.98E-03,,,,
116.021,0.752494,291.827,2.35E-03,,,,
116.042,0.983817,291.853,6.03E-05,,,,
116.062,0.71093,291.702,-2.35E-03,,,,
116.083,0.926327,291.629,-3.61E-04,,,,
116.104,0.694872,291.846,3.42E-03,,,,
116.125,0.9583,292.044,1.23E-02,,,,
116.146,0.871026,292.073,6.18E-03,,,,
116.187,3.2454,292.407,2.65E-03,,,,
116.208,1.14933,291.92,8.94E-03,,,,
116.229,1.06479,291.692,2.34E-03,,,,
116.292,1.27245,292.237,3.70E-02,,,,
116.312,2.48469,291.85,4.02E-03,,,,
116.333,2.39016,291.494,6.87E-03,,,,
116.354,1.46271,291.731,4.27E-03,,,,
116.375,1.06626,291.902,7.12E-03,,,,
116.396,-0.170455,292.196,3.26E-02,,,,
116.417,-0.819075,292.485,4.19E-02,,,,
116.479,-4.34918,293.844,0.136183,,,,
116.5,-4.17827,294.181,0.101405,,,,
116.521,-5.3672,294.661,0.141665,,,,
116.542,-4.67352,294.83,0.126884,,,,
116.562,-5.18881,294.333,9.59E-02,,,,
116.583,-5.06103,294.675,0.124762,,,,
116.604,-5.55332,294.417,8.89E-02,,,,
116.625,-6,294.51,0.111615,,,,
116.646,-4.03072,294.37,7.78E-02,,,,
116.667,-3.26943,294.261,5.05E-02,,,,
116.687,-2.33937,293.868,6.12E-02,,,,
116.729,-0.996119,297.318,5.32E-02,,,,
116.75,-1.11207,294.898,5.61E-02,,,,
116.771,-1.44939,293.817,0.106219,,,,
116.792,1.13144,293.895,2.54E-02,,,,
116.812,1.05783,293.928,1.10E-02,,,,
116.833,1.37088,293.188,6.65E-04,,,,
116.854,0.477345,293.525,2.63E-02,,,,
116.875,1.66879,293.492,7.78E-03,,,,
116.937,0.627109,297.114,1.98E-02,,,,
116.958,0.726542,295.421,1.70E-02,,,,
116.979,1.82731,293.573,4.05E-02,,,,
117,1.96726,293.173,5.39E-02,,,,
117.021,1.77591,293.106,5.44E-02,,,,
117.042,2.11765,293,6.85E-02,,,,
117.062,1.74444,292.754,4.30E-02,,,,
117.083,1.05656,291.219,-1.83E-06,,,,
117.104,6.61E-02,290.141,-1.63E-04,,,,
117.125,-0.374321,287.754,-1.94E-03,,,,
117.146,0.628169,287.16,-1.07E-03,,,,
117.167,1.68013,287.399,2.67E-03,,,,
117.187,1.99971,288.371,1.64E-03,,,,
117.208,2.11405,289.228,3.76E-03,,,,
117.292,-0.454968,299.113,-5.27E-03,,,,
117.396,-4.51647,295.121,4.41E-02,,,,
117.417,-4.6251,293.319,6.92E-02,,,,
117.437,-0.356626,292.921,0.136413,,,,
117.458,-2.97567,293.221,0.167041,,,,
117.479,-3.82339,293.409,0.210741,,,,
117.5,-5.04101,293.83,0.236349,,,,
117.521,-4.04722,293.736,0.197187,,,,
117.542,-6.2691,293.91,0.215135,,,,
117.562,-7.50273,294.385,0.280776,,,,
117.583,-6.00616,294.114,0.227879,,,,
117.604,-6.90201,294.108,0.234499,,,,
117.625,-7.42168,294.3,0.273975,,,,
117.646,-7.23265,294.08,0.211521,,,,
117.667,-8.9845,294.095,0.230514,,,,
117.687,-5.25039,293.99,0.165534,,,,
117.708,-4.64739,293.933,0.165158,,,,
117.729,-2.66181,293.675,0.115321,,,,
117.75,-1.24092,293.246,4.46E-02,,,,
117.771,0.236544,292.351,8.94E-03,,,,
117.792,0.754811,291.021,-2.94E-03,,,,
117.812,0.422761,290.299,-1.29E-03,,,,
117.833,0.592351,290.384,-2.03E-03,,,,
117.854,9.23064,290.024,-8.45E-03,,,,
117.875,1.04159,290.099,1.66E-03,,,,
117.896,4.25985,289.119,1.19E-04,,,,
117.917,6.19808,289.972,1.78E-03,,,,
117.937,0.970528,291.995,1.38E-02,,,,
117.958,5.98633,290.647,-1.17E-03,,,,
117.979,0.130374,287.705,-6.38E-04,,,,
118,0.544245,285.94,-2.35E-03,,,,
118.021,0.413813,285.043,-1.80E-03,,,,
118.042,0.781952,284.269,-1.95E-03,,,,
118.062,3.75562,284.599,3.84E-04,,,,
118.187,-0.447882,288.315,-6.76E-03,,,,
118.208,-7.0247,288.473,-3.05E-02,,,,
118.229,2.73182,286.886,-1.07E-03,,,,
118.25,0.912985,286.317,-2.05E-03,,,,
118.271,5.46683,285.889,8.33E-03,,,,
118.437,-1.80423,293.62,5.61E-02,,,,
118.458,-2.21854,293.945,0.139505,,,,
118.479,-3.38507,294.152,0.122104,,,,
118.5,-2.1187,294.217,0.133668,,,,
118.521,-2.69396,292.231,0.123978,,,,
118.542,-7.07386,292.756,0.209691,,,,
118.562,-4.48021,293.478,0.204586,,,,
118.583,-3.4,294.204,0.21026,,,,
118.604,-2.46581,294.212,0.160147,,,,
118.625,-3.17298,294.362,0.186324,,,,
118.646,-2.6466,294.401,0.153536,,,,
118.667,-4.46966,294.434,0.1509,,,,
118.687,-3.18507,294.004,0.10371,,,,
118.708,-3.08397,293.943,9.60E-02,,,,
118.729,-1.66145,293.715,6.21E-02,,,,
118.75,-1.37566,293.362,3.30E-02,,,,
118.771,0.291471,292.966,2.11E-02,,,,
118.792,1.07023,292.442,8.05E-03,,,,
118.812,1.24629,291.778,-1.41E-03,,,,
118.833,0.526161,290.943,-1.63E-03,,,,
118.854,1.33257,290.206,-1.43E-03,,,,
118.875,-1.96221,288.604,6.98E-04,,,,
118.896,1.11744,286.816,-4.47E-03,,,,
118.917,1.81722,286.36,-6.07E-03,,,,
118.937,1.43898,285.771,-4.60E-03,,,,
118.958,0.164156,285.626,-4.72E-04,,,,
118.979,1.50388,285.791,-3.05E-03,,,,
119,1.40183,285.445,-1.59E-03,,,,
119.021,2.11094,285.219,-3.47E-03,,,,
119.042,-0.136259,285.284,-5.82E-03,,,,
119.062,1.82477,284.9,-1.56E-03,,,,
119.083,0.374464,285.359,-9.41E-03,,,,
119.437,-1.40922,294.84,6.69E-02,,,,
119.458,-3.02339,294.347,0.103571,,,,
119.479,-2.3567,292.996,0.104582,,,,
119.5,-3.8931,292.356,0.132174,,,,
119.521,-3.41291,292.862,0.146816,,,,
119.542,-5.81491,293.211,0.157077,,,,
119.562,-2.72421,293.001,7.90E-02,,,,
119.583,-4.74375,294.001,0.133152,,,,
119.604,-4.8653,294.989,0.12487,,,,
119.625,-3.95746,295.348,0.18243,,,,
119.646,-2.63682,295.222,0.134438,,,,
119.667,-1.74306,295.232,9.04E-02,,,,
119.687,-1.57391,295.532,8.00E-02,,,,
119.708,-1.84974,295.861,9.18E-02,,,,
119.729,0.163035,294.764,3.21E-02,,,,
119.75,-0.970034,294.946,2.67E-02,,,,
119.771,0.104764,293.544,-2.33E-03,,,,
119.792,3.75E-02,292.229,-8.65E-04,,,,
119.812,0.357557,291.21,-3.20E-03,,,,
119.833,1.24895,291.072,-6.53E-03,,,,
119.854,1.50087,289.244,-4.33E-03,,,,
119.875,0.585492,288.143,-2.30E-03,,,,
119.896,-0.662542,287.414,3.43E-05,,,,
119.917,0.745077,286.631,-2.62E-03,,,,
119.937,0.671261,286.328,-3.39E-03,,,,
119.958,0.611921,286.064,-3.05E-04,,,,
119.979,1.00415,285.808,-3.98E-03,,,,
120,1.74285,285.709,-2.64E-03,,,,
120.021,-2.92156,285.907,-1.10E-02,,,,
120.042,0.967379,285.214,-3.22E-03,,,,
120.062,3.04163,284.805,1.99E-03,,,,
120.396,1.89685,292.616,-7.55E-04,,,,
120.417,0.694864,293.999,1.17E-02,,,,
120.437,3.01E-02,294.651,4.49E-02,,,,
120.458,-1.30194,294.07,8.79E-02,,,,
120.479,-0.437889,294.994,8.41E-02,,,,
120.5,-0.660149,296.51,9.73E-02,,,,
120.521,3.8541,296.087,0.132623,,,,
120.542,1.82224,296.119,0.153783,,,,
120.562,4.70068,298.066,0.191436,,,,
120.583,6.61E-02,299.967,0.134699,,,,
120.604,6.25E-03,300.701,9.59E-02,,,,
120.625,-0.318685,301.159,0.11599,,,,
120.646,-7.46E-04,301.553,7.98E-02,,,,
120.667,-0.357948,301.922,9.16E-02,,,,
120.687,0.177397,302.004,8.27E-02,,,,
120.708,0.233307,302.083,4.76E-02,,,,
120.729,0.495836,302.098,4.35E-02,,,,
120.75,-6.79E-02,301.395,1.57E-02,,,,
120.771,6.50E-02,298.664,-3.77E-03,,,,
120.792,-0.198581,297.136,-4.47E-04,,,,
120.812,0.309475,295.634,-7.21E-05,,,,
120.833,0.38333,294.779,-1.46E-03,,,,
120.854,0.570435,294.557,-1.31E-03,,,,
120.875,0.673106,294.536,-1.70E-03,,,,
120.896,0.849219,293.784,-7.43E-04,,,,
120.917,0.742052,293.791,-6.91E-04,,,,
120.937,0.383913,293.519,-7.39E-04,,,,
120.958,0.571256,292.708,-2.86E-03,,,,
120.979,-3.72595,292.188,8.46E-03,,,,
121,0.842709,291.229,-9.24E-03,,,,
121.021,0.351192,291.37,-3.18E-03,,,,
121.042,0.757194,291.267,-6.52E-03,,,,
121.062,0.966519,291.757,-5.76E-03,,,,
121.083,0.878086,291.506,-5.21E-03,,,,
121.104,1.78023,292.016,-6.26E-03,,,,
121.125,1.40329,291.718,-5.81E-03,,,,
121.146,-8.63E-02,290.496,-4.22E-03,,,,
121.167,0.687203,290.238,-5.04E-03,,,,
121.187,-0.630819,290.398,2.56E-03,,,,
121.208,0.3831,289.827,-6.90E-03,,,,
121.229,-1.12751,288.806,-2.29E-02,,,,
121.375,-0.148421,289.488,-3.55E-02,,,,
121.396,0.465182,291.065,1.65E-02,,,,
121.417,-0.354516,292.716,4.17E-02,,,,
121.437,2.25E-02,294.553,6.65E-02,,,,
121.458,-1.09604,296.494,7.99E-02,,,,
121.479,-0.414894,297.22,9.20E-02,,,,
121.5,1.2532,298.004,0.108801,,,,
121.521,-1.35231,300.352,0.119739,,,,
121.542,6.67E-02,301.212,9.99E-02,,,,
121.562,-0.814696,301.809,9.33E-02,,,,
121.583,-0.489881,302.381,0.105056,,,,
121.604,-1.05031,302.892,0.11806,,,,
121.625,-0.196501,303.294,0.10188,,,,
121.646,1.89E-02,303.742,7.60E-02,,,,
121.667,0.363713,303.808,8.43E-02,,,,
121.687,0.34679,303.124,5.47E-02,,,,
121.708,-8.18E-02,302.956,5.99E-02,,,,
121.729,0.61773,301.63,2.10E-02,,,,
121.75,-0.182097,300.212,1.28E-02,,,,
121.771,0.209313,299.034,9.89E-03,,,,
121.792,0.238953,298.5,7.31E-03,,,,
121.812,0.348943,298.451,1.05E-02,,,,
121.833,0.288476,298.084,6.90E-03,,,,
121.854,0.462508,297.789,7.43E-03,,,,
121.875,0.395177,297.264,4.18E-03,,,,
121.896,0.50043,297.013,4.53E-03,,,,
121.917,0.583873,296.45,3.45E-03,,,,
121.937,0.481102,295.985,4.10E-03,,,,
121.958,0.629413,295.063,2.22E-03,,,,
121.979,0.774783,295.417,2.32E-03,,,,
122,0.676222,295.405,1.12E-03,,,,
122.021,0.690963,295.053,2.09E-03,,,,
122.042,1.04734,294.759,3.40E-03,,,,
122.062,0.798005,294.247,4.22E-03,,,,
122.083,0.767246,294.117,4.71E-03,,,,
122.104,0.783789,293.834,3.44E-03,,,,
122.125,1.03537,293.91,4.11E-03,,,,
122.146,0.804611,294.222,3.63E-03,,,,
122.167,0.58187,294.382,4.01E-03,,,,
122.187,0.679045,293.542,2.84E-04,,,,
122.208,1.89357,294.242,7.33E-04,,,,
122.229,0.560739,292.006,3.84E-03,,,,
122.25,2.8491,291.671,-4.48E-03,,,,
122.271,2.45835,290.527,-2.56E-03,,,,
122.292,3.31E-04,289.327,-2.13E-05,,,,
122.312,-0.864324,288.649,2.94E-03,,,,
122.333,1.22042,288.946,3.14E-03,,,,
122.354,0.671346,289.991,1.30E-03,,,,
122.375,0.871485,289.808,1.48E-03,,,,
122.396,-0.278304,291.741,1.64E-02,,,,
122.417,-0.988377,295.953,5.99E-02,,,,
122.437,-0.412906,298.704,7.54E-02,,,,
122.458,-0.260162,299.382,6.87E-02,,,,
122.479,-0.892637,299.651,8.06E-02,,,,
122.5,-0.392014,301.262,8.50E-02,,,,
122.521,8.18E-02,302.788,0.125202,,,,
122.542,-0.262632,303.437,0.130262,,,,
122.562,-0.197724,303.731,9.98E-02,,,,
122.583,-0.251948,303.456,8.70E-02,,,,
122.604,-1.66E-02,303.835,7.13E-02,,,,
122.625,-0.474679,304.037,0.125095,,,,
122.646,-0.109525,303.66,0.11068,,,,
122.667,0.42903,303.989,8.50E-02,,,,
122.687,0.733927,304.264,0.110942,,,,
122.708,1.16921,304.01,8.15E-02,,,,
122.729,1.16346,302.664,4.27E-02,,,,
122.75,8.25E-02,301.407,2.91E-02,,,,
122.771,0.678833,300.755,2.74E-02,,,,
122.792,1.32478,300.739,3.16E-02,,,,
122.812,0.9329,300.595,2.81E-02,,,,
122.833,-5.66011,297.887,0.175076,,,,
122.854,8.57352,296.211,6.97E-03,,,,
122.875,2.26421,295.416,-1.90E-03,,,,
122.896,1.6034,294.947,7.65E-03,,,,
122.917,1.14135,294.318,-7.57E-03,,,,
122.937,0.477956,293.362,-4.30E-03,,,,
122.958,1.43393,292.88,-7.06E-03,,,,
122.979,1.54102,292.905,-6.00E-03,,,,
123,1.73962,294.393,-1.44E-02,,,,
123.021,-0.231574,292.741,3.37E-03,,,,
123.042,2.92161,291.51,3.56E-03,,,,
123.062,0.673794,291.358,-4.04E-03,,,,
123.125,0.780979,293.441,-4.70E-03,,,,
123.146,1.13259,293.572,1.31E-03,,,,
123.167,0.599444,293.04,-7.20E-04,,,,
123.187,1.59269,292.351,-4.80E-03,,,,
123.208,0.864733,290.763,-6.45E-04,,,,
123.229,2.07183,290.353,-4.87E-03,,,,
123.25,3.57056,290.634,3.27E-02,,,,
123.292,1.22727,293.327,1.39E-02,,,,
123.312,2.01984,293.198,7.74E-03,,,,
123.333,2.27829,293.167,1.39E-02,,,,
123.354,2.50416,293.305,1.73E-02,,,,
123.375,2.42073,293.068,2.11E-02,,,,
123.396,2.22207,292.986,2.19E-02,,,,
123.417,1.78822,293.091,2.87E-02,,,,
123.437,0.929392,293.469,4.99E-02,,,,
123.458,7.61E-02,293.773,8.56E-02,,,,
123.479,-0.572545,294.358,8.89E-02,,,,
123.5,-1.9503,294.863,0.145284,,,,
123.521,-2.31543,295.401,0.135004,,,,
123.542,-2.43023,295.69,0.148285,,,,
123.562,-3.24727,295.752,0.166439,,,,
123.583,-3.0133,295.553,0.15918,,,,
123.604,-3.22044,295.406,0.13683,,,,
123.625,-2.10335,295.165,0.112745,,,,
123.646,-2.26362,294.955,0.121624,,,,
123.667,-3.5461,295.157,0.139936,,,,
123.687,-2.5685,294.964,0.104464,,,,
123.708,-1.02248,294.691,7.64E-02,,,,
123.729,0.563277,294.538,7.35E-02,,,,
123.75,-0.102551,294.439,6.76E-02,,,,
123.771,1.39056,293.945,3.62E-02,,,,
123.792,1.45437,293.643,2.92E-02,,,,
123.812,1.41014,293.474,3.80E-02,,,,
123.833,0.902541,293.481,5.19E-02,,,,
123.854,1.66657,293.24,3.17E-02,,,,
123.875,1.15918,293.173,3.43E-02,,,,
123.896,1.3863,293.182,3.46E-02,,,,
123.917,1.08536,293.184,3.75E-02,,,,
123.937,1.20432,293.029,4.52E-02,,,,
123.958,1.06998,292.977,2.88E-02,,,,
123.979,1.30219,292.979,4.12E-02,,,,
124,1.12801,292.799,4.16E-02,,,,
124.021,2.37242,293.364,5.91E-02,,,,
124.042,0.395705,292.587,5.78E-02,,,,
124.062,1.78341,292.523,4.20E-02,,,,
124.083,0.212031,292.926,3.63E-02,,,,
124.125,0.456282,293.402,4.06E-02,,,,
124.146,-0.146556,293.23,6.06E-02,,,,
124.208,-0.37261,297.883,3.98E-02,,,,
124.229,2.63452,294.505,4.52E-02,,,,
124.25,2.60685,292.852,2.43E-02,,,,
124.271,3.39951,292.837,3.33E-02,,,,
124.292,4.32653,293.401,4.45E-02,,,,
124.312,4.14018,293.379,2.30E-02,,,,
124.333,4.09323,293.328,2.59E-02,,,,
124.354,2.62971,292.796,1.54E-02,,,,
124.375,3.63156,293.249,2.65E-02,,,,
124.396,3.70817,293.311,4.27E-02,,,,
124.417,5.42103,293.312,5.18E-02,,,,
124.437,4.34609,293.599,5.52E-02,,,,
124.458,2.49083,293.707,5.26E-02,,,,
124.479,3.49874,294.31,7.52E-02,,,,
124.5,-0.655547,294.391,9.59E-02,,,,
124.521,-1.18375,294.664,0.118108,,,,
124.542,-2.01288,294.905,0.121935,,,,
124.562,-3.53278,295.614,0.145932,,,,
124.583,-2.07474,295.535,0.132066,,,,
124.604,-2.14243,294.966,0.128965,,,,
124.625,-0.576834,294.495,0.101821,,,,
124.646,-0.645104,294.334,9.35E-02,,,,
124.667,-0.638573,294.472,9.46E-02,,,,
124.687,0.695102,294.096,7.27E-02,,,,
124.708,2.76201,293.677,6.98E-02,,,,
124.729,2.44235,293.545,5.91E-02,,,,
124.75,2.38128,293.256,4.78E-02,,,,
124.771,3.17678,293.088,4.11E-02,,,,
124.792,3.07046,293.007,4.06E-02,,,,
124.812,2.77045,292.848,3.36E-02,,,,
124.833,2.72077,292.627,2.61E-02,,,,
124.854,1.73962,292.434,1.80E-02,,,,
124.875,1.67087,292.11,1.38E-02,,,,
124.896,2.46441,292.433,2.21E-02,,,,
124.917,2.05984,292.621,2.12E-02,,,,
124.937,1.84082,292.469,1.63E-02,,,,
124.958,1.80457,292.15,1.24E-02,,,,
124.979,1.31956,291.546,5.25E-03,,,,
125,1.25595,291.031,7.26E-04,,,,
125.021,1.49059,290.828,2.07E-03,,,,
125.042,1.09106,290.48,-6.86E-04,,,,
125.062,1.18669,290.239,-1.97E-03,,,,
125.083,0.698029,289.902,-2.22E-03,,,,
